Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
FRMPD3,Q5JV73,FERM and PDZ domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FRMPD3 PE=1 SV=3,21.59001308883339,21.16321402312358,0.42679906570981174,0.13866474515061233,1.501447550201464,0.3876720904756129,0.2997190488804959
TRAPPC10,P48553,Trafficking protein particle complex subunit 10 OS=Homo sapiens OX=9606 GN=TRAPPC10 PE=1 SV=2,19.123870440461168,19.699190297957404,-0.5753198574962362,0.04733460549204547,-2.026362637308257,-0.5232045831781214,0.1441759589843756
GCC2,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4,22.65678309500381,22.231564747268532,0.425218347735278,0.0012890978256396293,3.383230862719835,0.8735464525125914,0.010270746260345544
HARBI1,E9PQI1,Harbinger transposase derived 1 (Fragment) OS=Homo sapiens OX=9606 GN=HARBI1 PE=1 SV=8,19.24237917509946,22.02017904607822,-2.7777998709787575,1.0194126677279605e-06,-5.464876814491243,-1.4110251261066415,2.5373818432666266e-05
FGF2,A0A0A0MQV6,Fibroblast growth factor OS=Homo sapiens OX=9606 GN=FGF2 PE=1 SV=1,17.732149854856168,16.55316965151264,1.178980203343528,2.0111541820148258e-07,5.897368370378731,1.5226939656618133,6.9647143738035166e-06
IREB2,H0YLE0,Iron responsive element binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=IREB2 PE=1 SV=1,20.017547846314514,20.04046425548295,-0.022916409168434626,0.9361887387708745,-0.08040905804050061,-0.020761529511672303,0.9696022386733474
RPL10A,P62906,Large ribosomal subunit protein uL1 OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2,19.063415774975333,17.874530888647403,1.18888488632793,0.0005033323768474598,3.68587316865257,0.9516883598949443,0.0050384103580248425
SYNE1,Q8NF91,Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4,19.53279398409478,20.22328035504349,-0.6904863709487081,0.05358747219508459,-1.9702719235762822,-0.5087220231673996,0.15749971071359734
G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2,24.72959368107606,25.084680995824964,-0.35508731474890354,0.4950279287581243,-0.6866685116168723,-0.17729704732381202,0.6672255455373771
ZNF491,Q8N8L2,Zinc finger protein 491 OS=Homo sapiens OX=9606 GN=ZNF491 PE=1 SV=1,17.491036485401285,19.652845061090407,-2.161808575689122,3.989675472564597e-09,-6.920238634523238,-1.7867979322193106,1.9259251599380006e-07
PARP6,Q2NL67,Protein mono-ADP-ribosyltransferase PARP6 OS=Homo sapiens OX=9606 GN=PARP6 PE=1 SV=1,20.975077941807495,19.486877126102357,1.488200815705138,5.3609035673586495e-05,4.361772115034741,1.1262047174320968,0.0007834788424589292
CLMN,Q96JQ2,Calmin OS=Homo sapiens OX=9606 GN=CLMN PE=1 SV=1,19.717339861583653,20.156494745841812,-0.4391548842581585,0.1596169330364862,-1.4246507600005842,-0.36784324450960015,0.32976666616866795
ALDH3B1,P43353,Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens OX=9606 GN=ALDH3B1 PE=1 SV=1,25.38031616213205,25.424681433624844,-0.04436527149279357,0.6780095811736492,-0.4172863409619109,-0.10774286994302074,0.8048206131219249
XPA,P23025,DNA repair protein complementing XP-A cells OS=Homo sapiens OX=9606 GN=XPA PE=1 SV=1,22.326974126458577,22.307577621292193,0.019396505166383804,0.8791984101200376,0.15265725159799093,0.0394159328744543,0.9353555460938878
PARP14,Q460N5,Protein mono-ADP-ribosyltransferase PARP14 OS=Homo sapiens OX=9606 GN=PARP14 PE=1 SV=3,23.898967083177137,23.903519341701717,-0.004552258524579855,0.9708839799772924,-0.03665749186537294,-0.009464923700554885,0.9863636352702977
OR5K2,Q8NHB8,Olfactory receptor 5K2 OS=Homo sapiens OX=9606 GN=OR5K2 PE=1 SV=3,23.69530617951484,23.826908763676336,-0.13160258416149517,0.3955507358837983,-0.8559447698859772,-0.22100398926944861,0.5808315805548186
CTSV,A0A7P0T8X8,Cathepsin V OS=Homo sapiens OX=9606 GN=CTSV PE=1 SV=1,21.840817885160227,21.121551276966763,0.7192666081934647,0.0020925703865905245,3.221500902268413,0.8317879562851821,0.014749843477162412
RASGRP4,Q8TDF6,RAS guanyl-releasing protein 4 OS=Homo sapiens OX=9606 GN=RASGRP4 PE=1 SV=2,16.90880029669196,15.776626938092198,1.132173358599763,0.00021492875380334947,3.9490931920541144,1.019651477696445,0.0025798239855672356
TCF7,P36402,Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7 PE=1 SV=3,22.580098795099463,22.495626862545336,0.084471932554127,0.5719514788642829,0.568409109137659,0.1467626009015165,0.7260169022391366
CCDC144A,A0A8V8TL21,Coiled-coil domain containing 144A OS=Homo sapiens OX=9606 GN=CCDC144A PE=1 SV=1,23.78327580770334,24.012433217986928,-0.22915741028358738,0.26662721909042336,-1.1216652005697134,-0.2896127094551268,0.45719823467281423
TRIM6,E9PFM0,Tripartite motif containing 6 OS=Homo sapiens OX=9606 GN=TRIM6 PE=1 SV=1,23.297164463991756,23.505162348666058,-0.20799788467430247,0.4510791851894912,-0.7587422752179641,-0.1959064130655133,0.6314315834858167
SERF2,F8WBV6,Small EDRK-rich factor 2 OS=Homo sapiens OX=9606 GN=SERF2 PE=1 SV=1,17.491480133307313,17.657142863374606,-0.16566273006729304,0.5929978082605611,-0.5374720736023945,-0.1387746926742427,0.7420624576269237
MYBL1,P10243,Myb-related protein A OS=Homo sapiens OX=9606 GN=MYBL1 PE=1 SV=2,26.561989827644855,26.56557890640632,-0.003589078761464748,0.985054424704679,-0.018813539188620405,-0.004857634930716496,0.9931593028826289
PALMD,Q9NP74,Palmdelphin OS=Homo sapiens OX=9606 GN=PALMD PE=1 SV=1,21.310320760157857,21.61899068090161,-0.3086699207437533,0.015246803542086365,-2.5005782358370974,-0.6456465242190533,0.0628057465824313
BEND5,Q7L4P6,BEN domain-containing protein 5 OS=Homo sapiens OX=9606 GN=BEND5 PE=1 SV=1,20.825077539859368,20.024315484180764,0.8007620556786037,0.016170450686440817,2.4773746778050088,0.6396553912969842,0.06537951254695487
ZNF528,Q3MIS6,Zinc finger protein 528 OS=Homo sapiens OX=9606 GN=ZNF528 PE=1 SV=1,22.37582907178398,22.118477394932697,0.25735167685128246,0.1402768890740213,1.4952262443721245,0.38606575621769995,0.30080684136581193
MID1,A0A6Q8PF94,E3 ubiquitin-protein ligase Midline-1 OS=Homo sapiens OX=9606 GN=MID1 PE=1 SV=1,19.558010241386537,18.611245329938203,0.9467649114483336,0.0008948778988654483,3.502337442710368,0.9042996392277286,0.00766419619834763
DCAF13,A0A087WT20,DDB1- and CUL4-associated factor 13 OS=Homo sapiens OX=9606 GN=DCAF13 PE=1 SV=1,23.978626138812796,23.780685694764426,0.19794044404837052,0.27499405929697734,1.1020454930595933,0.28454692275884974,0.46751924915697424
RASAL3,Q86YV0,RAS protein activator like-3 OS=Homo sapiens OX=9606 GN=RASAL3 PE=1 SV=2,18.64524409440328,18.40131391582727,0.2439301785760115,0.260747456644416,1.1357142442484038,0.29324015693497407,0.45377236574648794
SAFB2,Q14151,Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1,23.707202523005645,23.693957176830065,0.013245346175580153,0.8677974153029817,0.16719598993522833,0.04316981897145348,0.9280344632611927
IGHE,P01854,Immunoglobulin heavy constant epsilon OS=Homo sapiens OX=9606 GN=IGHE PE=1 SV=2,23.603302760262057,24.11806096225495,-0.514758201992894,0.17521686420211574,-1.3724204243765772,-0.35435742984035995,0.35109492411820176
IZUMO3,Q5VZ72,Izumo sperm-egg fusion protein 3 OS=Homo sapiens OX=9606 GN=IZUMO3 PE=1 SV=4,25.446669300004924,25.621462150482994,-0.17479285047807025,0.22278247888982805,-1.2323722697134587,-0.3181971517952041,0.4093338971989574
OVCH2,A0A087X1V8,Ovochymase 2 OS=Homo sapiens OX=9606 GN=OVCH2 PE=1 SV=2,17.861100424618947,18.17660310922131,-0.3155026846023645,0.41688128174146644,-0.8176890394236733,-0.21112640213761513,0.5992238844228949
RYR3,Q15413,Ryanodine receptor 3 OS=Homo sapiens OX=9606 GN=RYR3 PE=1 SV=3,22.83982435870491,22.738781977519523,0.10104238118538689,0.6610861832886139,0.44067538780006693,0.11378189586887695,0.7927869549733184
ATP2A2,P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1,25.82577845266679,26.161599129597903,-0.33582067693111384,0.00846692647538331,-2.725835448620694,-0.7038076864673181,0.04150096577010958
RAPGEF4,Q8WZA2,Rap guanine nucleotide exchange factor 4 OS=Homo sapiens OX=9606 GN=RAPGEF4 PE=1 SV=1,24.21985489716802,23.989764819129334,0.23009007803868542,0.445049499038636,0.7689390505132093,0.1985392091257469,0.626260685265209
CUL4B,Q13620,Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=4,27.674745252853352,28.03313608125214,-0.35839082839878955,0.3432007156329214,-0.9556793638952601,-0.24675535071202934,0.5337464893463255
FSTL1,Q12841,Follistatin-related protein 1 OS=Homo sapiens OX=9606 GN=FSTL1 PE=1 SV=1,18.03664944180792,17.515369323048944,0.5212801187589768,0.22688611918665147,1.221373404750818,0.31535725707337126,0.4140086917117249
COG2,Q14746,Conserved oligomeric Golgi complex subunit 2 OS=Homo sapiens OX=9606 GN=COG2 PE=1 SV=1,19.258168746336107,18.431806880675637,0.8263618656604699,0.027885685611163103,2.2555643507800407,0.5823842111246827,0.09741953104427267
PCMT1,F6S8N6,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1,18.634433514865574,16.95080336291122,1.683630151954354,5.860908054282225e-11,8.011408205174511,2.068536703887356,4.668213265235793e-09
DYSF,O75923,Dysferlin OS=Homo sapiens OX=9606 GN=DYSF PE=1 SV=1,20.071824542147574,19.760792120745556,0.31103242140201814,0.22468611567529617,1.2272517020288247,0.31687502690415636,0.41114392721453513
BUD13,Q9BRD0,BUD13 homolog OS=Homo sapiens OX=9606 GN=BUD13 PE=1 SV=1,24.08681847152684,23.140921010051464,0.9458974614753757,0.23898641219445219,1.1897648287511613,0.30719595784377113,0.432619721165639
PRDM16,Q9HAZ2,Histone-lysine N-methyltransferase PRDM16 OS=Homo sapiens OX=9606 GN=PRDM16 PE=1 SV=3,19.52868128239732,19.53006028219909,-0.0013789998017728067,0.9961777441962938,-0.004811198306695482,-0.001242246061142195,0.9978028271057757
ZSWIM8,A7E2V4,Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZSWIM8 PE=1 SV=1,20.300333836810694,19.55081154472787,0.7495222920828226,0.004103884775963545,2.988672049838685,0.7716718050867206,0.025047848460191292
CCDC40,Q4G0X9,Coiled-coil domain-containing protein 40 OS=Homo sapiens OX=9606 GN=CCDC40 PE=1 SV=2,27.666711083269245,27.85858347058217,-0.19187238731292666,0.011738927659427419,-2.6021732401999116,-0.6718782415493899,0.0520894478035317
CEP192,Q8TEP8,Centrosomal protein of 192 kDa OS=Homo sapiens OX=9606 GN=CEP192 PE=1 SV=3,24.242824675644254,24.165851894598124,0.07697278104613048,0.7359228377341276,0.33888152915449066,0.08749883458350971,0.8470556940104518
GJC1,P36383,Gap junction gamma-1 protein OS=Homo sapiens OX=9606 GN=GJC1 PE=1 SV=2,19.4731449556806,19.38457388861239,0.08857106706820872,0.7581594683261808,0.3093558896708221,0.07987534724975155,0.8632938048917841
DYNC2H1,Q8NCM8,Cytoplasmic dynein 2 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC2H1 PE=1 SV=4,25.307213110336413,25.488307148135366,-0.18109403779895317,0.11161788701391578,-1.6155547247397746,-0.41713443625359026,0.26071450735068596
SNX30,Q5VWJ9,Sorting nexin-30 OS=Homo sapiens OX=9606 GN=SNX30 PE=1 SV=1,20.57014751389037,20.385427994955986,0.18471951893438288,0.1967821642181612,1.3057823911343425,0.3371515636422805,0.3776795031319648
PRPS1,P60891,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2,21.083298942638542,21.740694636728026,-0.6573956940894838,0.021461807723297182,-2.36375322378628,-0.6103184580178904,0.08025506972585073
CD6,P30203,T-cell differentiation antigen CD6 OS=Homo sapiens OX=9606 GN=CD6 PE=1 SV=3,19.42693293437271,19.036575292984033,0.3903576413886789,0.27305012297818243,1.1065660897959806,0.2857141358171796,0.4652073218227215
TRIM36,E9PBG3,RING-type E3 ubiquitin transferase OS=Homo sapiens OX=9606 GN=TRIM36 PE=1 SV=1,23.00186626888407,22.81042503585653,0.19144123302753968,0.19173204487336734,1.3208718736861689,0.34104765128402126,0.3733852658719733
ASXL2,Q76L83,Putative Polycomb group protein ASXL2 OS=Homo sapiens OX=9606 GN=ASXL2 PE=1 SV=1,18.956459864322273,19.321863708452845,-0.36540384413057225,0.21210621333999394,-1.261703221936313,-0.325770371094372,0.39518736590714654
CCDC7,Q96M83,Coiled-coil domain-containing protein 7 OS=Homo sapiens OX=9606 GN=CCDC7 PE=1 SV=3,24.00527917031569,23.711715231639506,0.2935639386761828,0.14418881000760528,1.480361178827875,0.382227612798156,0.30666592034995355
LYST,Q99698,Lysosomal-trafficking regulator OS=Homo sapiens OX=9606 GN=LYST PE=1 SV=3,22.19888530547339,20.908146046127932,1.2907392593454574,0.0008703037204752986,3.511333906535851,0.9066225161991189,0.0075009746569544705
CFAP46,Q8IYW2,Cilia- and flagella-associated protein 46 OS=Homo sapiens OX=9606 GN=CFAP46 PE=1 SV=3,27.23970235784492,27.10792862989005,0.13177372795486875,0.47002582654741887,0.7272046357813046,0.18776342957772152,0.6488311453119916
RAG1,P15918,V(D)J recombination-activating protein 1 OS=Homo sapiens OX=9606 GN=RAG1 PE=1 SV=2,22.96190035532011,23.554023050862444,-0.5921226955423329,0.008385290747080202,-2.729450121158344,-0.704740990903339,0.041227679506477655
SCN8A,Q9UQD0,Sodium channel protein type 8 subunit alpha OS=Homo sapiens OX=9606 GN=SCN8A PE=1 SV=1,20.271487123973596,19.98280776860139,0.28867935537220646,0.31823110067661664,1.0067616801968042,0.25994474806680135,0.5127643683707095
SYBU,A0A0C4DG86,Syntabulin OS=Homo sapiens OX=9606 GN=SYBU PE=1 SV=1,19.687466671476873,19.55166926705115,0.1357974044257233,0.6992111657104441,0.3883061441909175,0.10026021531209596,0.8220246398352306
GP2,P55259,Pancreatic secretory granule membrane major glycoprotein GP2 OS=Homo sapiens OX=9606 GN=GP2 PE=1 SV=3,24.260491101587952,23.991462906682482,0.26902819490547003,0.0032128605109696356,3.074453960599295,0.7938205992055001,0.020720999165889188
GCOM1,H8Y6P7,"GCOM1, MYZAP-POLR2M combined locus OS=Homo sapiens OX=9606 GN=GCOM1 PE=2 SV=1",20.5737187804443,21.708078353033024,-1.1343595725887248,0.0015102708034494298,-3.330847821329008,-0.8600212093839001,0.011413678513575127
APRT,P07741,Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2,19.17802855912889,19.491269050413074,-0.3132404912841835,0.0978674168580261,-1.682403166393926,-0.43439462967002,0.24022002319697316
ZMYM2,Q9UBW7,Zinc finger MYM-type protein 2 OS=Homo sapiens OX=9606 GN=ZMYM2 PE=1 SV=1,18.89610912467822,18.611582516313543,0.2845266083646756,0.4150852464555834,0.8208634311291888,0.21194602655160183,0.598677074280177
MYOZ2,Q9NPC6,Myozenin-2 OS=Homo sapiens OX=9606 GN=MYOZ2 PE=1 SV=1,24.94133442419636,24.699044853291916,0.24228957090444325,0.09288819280333085,1.7085131244630227,0.4411361918548057,0.23120451739954073
UVRAG,Q9P2Y5,UV radiation resistance-associated gene protein OS=Homo sapiens OX=9606 GN=UVRAG PE=1 SV=1,22.34528881079519,22.028044756964427,0.3172440538307626,0.14048982421604775,1.49440874850876,0.38585467969340637,0.30080684136581193
SPART-AS1,P0CW21,Putative uncharacterized protein SPART-AS1 OS=Homo sapiens OX=9606 GN=SPART-AS1 PE=5 SV=1,22.005666647377527,22.097891647786632,-0.09222500040910475,0.3943407935832608,-0.8581524155139078,-0.22157400091953544,0.5800598832549266
SHISA7,A6NL88,Protein shisa-7 OS=Homo sapiens OX=9606 GN=SHISA7 PE=1 SV=3,27.1464631694583,26.880423438649196,0.2660397308091049,0.15454825660989965,1.4424710863505665,0.37244443298809765,0.3226675921095284
TTLL11,Q8NHH1,Tubulin polyglutamylase TTLL11 OS=Homo sapiens OX=9606 GN=TTLL11 PE=1 SV=3,21.09504218706035,21.562433667816233,-0.4673914807558823,0.0031846812279083202,-3.077515367936946,-0.7946110511811455,0.020706927330848793
FAM184A,Q8NB25,Protein FAM184A OS=Homo sapiens OX=9606 GN=FAM184A PE=1 SV=3,18.076293247096213,17.07626362505147,1.0000296220447424,0.00010041564244227414,4.177533260391237,1.0786344497148557,0.0013220009785995263
DDX46,A0A0C4DG89,RNA helicase OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,25.380254263142113,25.303248370964262,0.07700589217785136,0.3519366859069607,0.9383876351651175,0.24229064555209742,0.5416764643959308
MAST2,Q6P0Q8,Microtubule-associated serine/threonine-protein kinase 2 OS=Homo sapiens OX=9606 GN=MAST2 PE=1 SV=2,24.484766042681585,23.78707445061305,0.6976915920685336,0.19251489714935663,1.3185132951631295,0.34043866892799096,0.3736968562953129
ALDH9A1,P49189,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,18.43208471588577,17.883957078166006,0.5481276377197659,0.09261639450419723,1.709971222931802,0.44151267126058663,0.23120451739954073
EXOC5,O00471,Exocyst complex component 5 OS=Homo sapiens OX=9606 GN=EXOC5 PE=1 SV=1,17.517934856287134,19.25651344898357,-1.7385785926964346,0.04632179374907063,-2.0360420751850374,-0.5257038032912825,0.14217845364599135
KMT2A,Q03164,Histone-lysine N-methyltransferase 2A OS=Homo sapiens OX=9606 GN=KMT2A PE=1 SV=5,25.077750892132077,25.070471393087633,0.0072794990444435825,0.9239170907773524,0.09591706172274747,0.024765678844623325,0.9607049122769727
ZNF385A,Q96PM9,Zinc finger protein 385A OS=Homo sapiens OX=9606 GN=ZNF385A PE=1 SV=2,20.2840229264201,20.16230662734352,0.12171629907658144,0.6150114585046833,0.5056604398259088,0.13056096415211083,0.758291991794087
WDR17,Q8IZU2,WD repeat-containing protein 17 OS=Homo sapiens OX=9606 GN=WDR17 PE=1 SV=2,20.928589534569344,20.7690285360457,0.15956099852364503,0.5717577788684274,0.5686963635658998,0.14683676967596324,0.7260169022391366
TRIM22,Q8IYM9,E3 ubiquitin-protein ligase TRIM22 OS=Homo sapiens OX=9606 GN=TRIM22 PE=1 SV=1,22.759603928510995,16.891513017783282,5.868090910727712,2.8511067439614456e-25,17.880481341955146,4.616720430637647,1.5139376810435277e-22
HLA-DPB1,A0A140T9Q1,"Major histocompatibility complex, class II, DP beta 1 (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DPB1 PE=1 SV=1",23.120833662008454,22.896794391090626,0.22403927091782805,0.3374998976552581,0.9671193782267878,0.2497091497111214,0.5281309793367645
DKK2,Q9UBU2,Dickkopf-related protein 2 OS=Homo sapiens OX=9606 GN=DKK2 PE=1 SV=1,25.454403872789783,25.02983665313727,0.42456721965251276,0.1450986927333083,1.4769492691796093,0.3813466615150562,0.3073699701119151
CEP126,Q9P2H0,Centrosomal protein of 126 kDa OS=Homo sapiens OX=9606 GN=CEP126 PE=1 SV=4,20.4291851058307,20.38218264040305,0.0470024654276493,0.7655751399382378,0.2995712751207969,0.07734897063633112,0.8681349251888905
OSBPL8,F8VZ43,Oxysterol binding protein like 8 (Fragment) OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=1,17.585341803490135,18.644302749794097,-1.0589609463039622,0.0013185707799324715,-3.3757798908807533,-0.8716226198562033,0.010450165434987198
PLEKHO2,Q8TD55,Pleckstrin homology domain-containing family O member 2 OS=Homo sapiens OX=9606 GN=PLEKHO2 PE=1 SV=1,18.458779083490878,18.521009955429463,-0.0622308719385849,0.791361227095375,-0.2657668194613243,-0.06862069771654815,0.8791711498586963
RS1,O15537,Retinoschisin OS=Homo sapiens OX=9606 GN=RS1 PE=1 SV=2,21.243877200612484,21.582497575625005,-0.3386203750125212,0.026942080288237816,-2.2699699762493863,-0.5861037276269812,0.09537496422036186
SLC25A51,Q9H1U9,Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A51 OS=Homo sapiens OX=9606 GN=SLC25A51 PE=1 SV=1,18.624506003991467,18.432096318876173,0.19240968511529388,0.3890573767336901,0.8678421448430022,0.22407587827425818,0.5759533975550136
LMBR1,F8WDW0,Limb development membrane protein 1 OS=Homo sapiens OX=9606 GN=LMBR1 PE=1 SV=1,23.035292552707446,22.970549198813398,0.06474335389404828,0.6752959164918635,0.4210208872746074,0.10870712565466831,0.8021971625440257
FAXDC2,Q96IV6,Fatty acid hydroxylase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=FAXDC2 PE=1 SV=1,17.82338005277232,15.305267524226053,2.518112528546265,4.644676769945213e-07,5.675295714690215,1.4653550525198349,1.3452672899132227e-05
GALNT15,Q8N3T1,Polypeptide N-acetylgalactosaminyltransferase 15 OS=Homo sapiens OX=9606 GN=GALNT15 PE=1 SV=2,25.84543538985643,26.28880005015375,-0.4433646602973198,0.012448301312540044,-2.5795882581510288,-0.666046824259409,0.05447841755735245
PHLDA1,Q8WV24,Pleckstrin homology-like domain family A member 1 OS=Homo sapiens OX=9606 GN=PHLDA1 PE=1 SV=4,21.629826028024443,22.749491132723254,-1.1196651046988109,1.0853288694326719e-10,-7.8518444584260845,-2.0273375216330147,7.85876767730112e-09
